Mtch2	5.9249	6.5417	7.9921	7.7973	6.5923	7.296	7.5227	7.2849	7.3985	7.7001	7.2121	7.6641	9.1152	8.6197	9.1842	9.1383
Haus2	5.4745	5.5704	7.6905	7.3732	6.1103	6.5483	7.1156	7.1139	8.3795	7.4678	8.3503	8.7787	7.2467	7.3789	7.833	7.5531
Snap23	6.3286	6.003	8.0429	7.8876	7.0739	6.8214	6.9008	6.2856	6.6751	6.8221	7.0203	7.4526	7.9674	7.786	7.691	7.8734
Zfp106	23.8028	25.3854	24.0934	24.8964	22.6763	23.0486	22.4226	23.0172	18.5944	20.0628	21.3297	20.3405	19.9387	19.6043	20.1692	20.2106
Ehd4	17.8936	18.6488	19.0907	17.8518	21.8261	20.3736	21.4759	19.831	22.4013	21.6897	24.554	24.1061	20.8402	21.5887	21.1662	22.1893
Tyro3	8.2193	8.2132	7.312	7.7398	6.983	5.8399	6.1568	6.4234	6.7427	6.7582	6.4614	5.3151	6.8447	7.1625	7.3071	7.5741
Ptpra	5.4147	5.7539	5.2865	5.4605	5.1636	5.5327	5.0941	5.2605	5.1719	5.3216	5.1358	4.7682	4.6734	5.1659	5.264	4.8429
Rtf1	19.6359	19.4771	20.5732	20.8854	20.4211	19.8914	20.1014	19.4196	22.6072	22.3899	21.9986	23.0873	20.4226	19.4302	21.8726	17.7734
Nusap1	14.2527	15.7025	16.7017	19.0287	14.259	15.155	15.3813	14.1884	13.25	12.7748	13.3289	12.5224	12.1542	11.5389	11.7643	10.3045
Spint1	11.6417	11.1745	10.6081	9.3642	8.4816	8.9586	8.7048	8.3264	8.9446	10.0706	9.7801	8.0603	9.1174	9.0374	9.3368	9.5285
Rad51	6.0461	7.2279	7.6104	7.6024	6.1297	6.2797	6.1308	6.2493	5.6686	6.0816	5.1353	5.3315	5.5388	6.0353	5.6697	5.9165
Rpusd2	10.8528	9.9047	9.7668	9.476	7.1792	7.1546	5.874	6.2041	6.4094	6.9481	7.5068	7.4263	8.276	10.0432	10.0972	8.7379
Knstrn	6.6162	6.5745	6.0556	6.3354	5.4646	5.2324	5.9472	5.3001	4.2585	3.8611	4.0207	4.2979	4.5873	4.6817	4.4949	4.5309
Slc23a2	5.4006	5.7281	6.2244	6.0856	5.8513	6.0598	5.8041	6.5391	6.7123	7.1301	7.3686	7.1572	7.9948	7.9023	8.1325	9.0314
Pcna	19.3403	20.0485	20.6459	21.6603	21.7001	23.6836	24.8159	23.0888	17.8439	18.7468	15.4272	14.5163	17.2416	18.9403	20.7136	18.1022
Fam98b	9.0581	10.2816	12.3625	12.3733	13.233	12.4784	13.5841	12.2323	13.9217	12.8716	14.3044	14.765	13.0451	13.7827	14.0409	12.6591
Spred1	11.9243	9.9116	15.2574	15.1216	15.4405	16.8482	18.1404	15.563	18.4972	18.4367	20.469	23.0422	18.0307	15.8435	17.2921	17.0692
Crls1	5.014	3.3334	5.2291	4.9055	4.228	4.766	5.8874	5.1457	5.2285	5.5468	5.3347	5.933	5.6712	5.8659	5.7194	5.0387
Bmp2	5.1262	5.672	5.1493	5.5743	16.1375	15.6128	15.0033	15.462	15.9791	17.4075	16.1796	18.5685	8.3194	8.0815	6.908	8.3437
Usp8	11.0168	9.829	11.629	10.9682	9.5247	9.7899	10.4739	9.311	9.0559	9.9708	9.3013	10.2516	10.2147	10.6179	10.7824	10.0485
Trpm7	5.6405	4.9417	8.3893	8.1304	6.1439	6.948	7.3499	6.8926	6.8524	7.2859	7.6409	8.1974	8.7052	8.487	8.7396	8.4638
Sppl2a	3.7998	3.3495	5.8615	5.4574	4.6979	5.2981	5.5859	4.54	5.2372	4.576	5.246	5.7687	5.8319	5.1296	5.8747	5.7409
Stard7	7.1023	8.1044	9.1112	8.2176	7.7415	7.9998	8.04	8.7774	8.3757	7.9071	8.0515	7.6809	8.3261	8.5543	9.0891	8.3342
Bub1	23.4013	17.8849	29.7092	32.2826	22.7707	24.004	25.5656	23.7951	20.6686	22.9774	19.9838	22.4369	19.8967	18.7366	21.574	19.6114
Zc3h8	3.9147	4.1025	4.9394	4.8519	3.4198	3.698	3.6015	3.4613	3.6825	4.2937	4.214	3.7485	6.4982	7.2384	5.9311	6.3982
Ttl	4.5073	4.2076	4.7839	4.2835	3.7727	4.6949	4.1798	4.2057	5.402	5.2341	4.9344	4.6859	5.0232	4.9526	4.5815	5.0928
Polr1b	6.3172	6.9257	7.2672	6.7003	5.9866	5.491	5.6562	5.6207	6.2815	6.7871	6.282	5.7078	8.5286	8.0669	7.4877	8.7827
Slc20a1	3.8008	4.1932	4.7046	4.6019	6.216	6.943	7.0188	6.7927	11.1943	10.9303	11.2356	11.1192	8.2407	7.5419	7.2919	8.1333
Snrpb	50.6125	52.1649	42.7899	37.8258	44.846	45.049	40.2213	45.4809	46.1936	44.4865	42.1918	40.5074	43.4328	43.3651	45.3897	43.2561
Nop56	7.7574	8.4711	7.6356	7.9531	7.3984	7.7	8.1637	7.4364	7.1413	7.1246	6.8992	6.5997	8.6828	8.1609	7.6295	8.3495
Idh3b	17.6772	18.0605	17.7197	17.6543	17.6501	16.9573	17.5023	17.2772	18.5103	18.9312	18.893	17.3883	15.7461	16.2333	15.1836	17.1942
Cpxm1	16.302	19.9507	16.5656	14.5114	13.6688	13.9141	14.603	13.2125	14.8308	13.2765	14.6238	13.2365	16.2509	13.912	15.3988	15.7281
Vps16	7.1948	8.1294	7.4803	7.9781	6.97	6.2845	7.2038	7.0261	7.6374	7.4986	7.5955	6.9314	5.3531	4.8661	5.2577	5.5857
Rrbp1	39.8264	40.953	33.8118	37.2135	39.9853	35.4562	36.3508	33.8159	37.437	42.1998	37.3181	37.6066	30.4472	31.4659	32.0042	34.0213
Snx5	37.3897	35.9845	45.2145	44.6706	38.7771	39.9104	42.2396	42.2796	42.4171	41.6946	40.4241	41.8396	42.8231	40.9949	45.8227	42.6647
Kat14	5.154	5.4644	5.1595	5.4692	4.6232	4.9403	5.4238	4.5861	5.5085	5.2162	4.9753	4.9768	5.6507	5.336	5.8959	5.667
Rbbp9	12.6182	12.1659	15.7447	16.9912	10.3963	10.1006	12.3104	10.8467	8.4222	9.3107	8.5156	10.0099	15.5503	14.132	15.0948	14.243
Sec23b	9.0262	9.838	10.7795	10.3592	10.2892	10.2879	10.4223	10.3926	10.4878	10.414	9.8146	10.6273	11.2983	11.6527	12.0939	10.6052
Xrn2	35.2619	33.3714	40.8973	43.1965	38.3859	41.8481	42.595	39.7943	44.7408	40.522	42.9482	46.0228	40.106	37.7249	38.5896	36.4366
Gzf1	9.4359	10.3533	12.4464	12.1727	7.391	7.9962	8.1173	8.1798	6.8131	7.664	7.778	7.3998	10.4755	10.313	10.2791	10.7627
Cst3	106.1247	115.5738	103.3325	106.4546	116.4094	110.0325	112.6157	105.5326	111.5729	123.5785	109.5231	95.4536	99.4085	106.5282	105.7655	108.9741
Gins1	6.7653	6.3515	6.9746	7.6192	6.7493	7.3402	6.9302	7.3718	6.3816	7.9473	7.0756	7.2033	4.5786	4.5515	5.3396	4.578
Nsfl1c	7.6954	8.1765	7.2326	7.6588	7.735	8.5849	8.1154	7.8393	8.4215	8.2865	8.5769	8.1572	8.377	8.2333	8.1643	8.1249
Tbc1d20	10.6559	11.5284	10.9316	10.3052	10.9816	11.2546	10.7237	12.0953	13.325	13.8856	13.3767	12.6032	12.6277	12.1146	12.1487	11.9874
Rbck1	11.0744	10.1513	8.0995	8.0022	7.78	7.6773	7.1783	7.0744	6.5328	6.4075	6.5804	5.774	5.9178	5.9068	5.7093	6.0563
Tpx2	19.088	19.3994	19.1221	20.8773	18.9358	18.8223	18.3377	17.7687	17.834	17.6569	18.4416	17.2041	17.2254	17.1092	17.9073	17.3279
Pdrg1	6.3988	7.8342	7.2808	6.1639	5.8844	6.8048	7.1194	6.8157	6.5901	5.6155	5.6152	5.6278	7.874	7.5733	7.8671	7.3285
Kif3b	11.1027	11.1677	11.265	11.6514	10.0293	9.8825	10.4224	9.3646	10.3183	10.1686	10.1927	10.534	12.9103	12.6056	11.7082	13.0383
Mapre1	28.6908	28.1027	34.0933	32.8712	35.0649	36.0806	38.667	38.765	41.0524	38.4925	40.3886	42.9483	44.9672	45.8897	45.7408	44.8348
Fam210b	8.1171	7.832	8.817	8.7426	7.2282	8.302	7.7427	8.7778	9.4087	7.9948	9.1367	8.9339	9.1701	7.4037	8.5686	6.9437
Aurka	15.1924	15.0586	14.3167	14.4898	12.9867	12.8652	12.6754	13.1899	12.3525	13.1751	12.6432	10.6546	13.273	13.2934	14.36	12.5583
Cstf1	17.8836	18.8501	16.6866	17.1582	16.1061	16.1721	16.1596	16.7426	17.3433	19.0983	16.8143	14.8149	15.7382	15.1826	16.6769	15.3976
Rtf2	14.9708	15.5239	13.3176	13.7039	13.5377	13.5763	14.6956	12.8132	16.6733	14.0521	15.4995	14.4165	15.5785	14.6277	15.8233	14.8247
Rae1	20.3745	18.2923	17.7642	18.7212	17.8142	17.4321	16.7167	18.0404	19.9022	21.0645	19.6932	17.1136	16.6397	16.7374	18.5535	16.7676
Rab22a	5.0982	5.9346	6.2576	5.83	6.0285	6.0833	5.4388	5.9786	6.529	6.959	7.0772	7.66	7.3316	7.4666	7.185	7.2527
Stx16	5.8947	4.9373	5.6571	5.8037	4.4	4.236	4.3544	4.5429	3.7299	4.4395	4.3868	4.3518	4.561	5.2813	4.677	5.1986
Impa1	4.4247	4.717	6.2308	5.8421	4.4013	5.0988	6.2141	5.1015	4.7197	4.4312	4.9547	5.1733	7.2928	7.1545	7.3126	7.1988
Snx16	2.3284	1.7368	2.6	2.7295	3.0542	4.1217	4.1009	3.9554	4.5631	4.2367	5.3077	5.5775	3.0843	3.2555	2.7966	3.1945
Ptpn1	8.7219	8.3397	7.1555	6.9377	7.9153	8.2023	7.3464	8.0971	9.6538	9.3172	10.2798	9.5879	9.2153	9.4073	9.5826	9.5653
Sall4	21.5181	21.7922	19.1631	19.949	18.6632	16.1361	16.9724	15.7421	17.5704	18.804	16.2808	15.3398	14.2413	16.3868	16.7623	16.7518
Zfp64	13.7124	12.203	9.4026	9.5496	7.4727	8.1454	7.331	6.7052	7.7858	8.912	8.0061	7.5009	9.1438	9.3482	9.8291	10.2293
E2f5	8.636	8.196	10.5353	10.2622	9.0905	11.9374	8.8577	10.7774	11.0378	9.7023	10.9031	10.5181	12.339	9.6843	10.8288	10.0173
Car2	31.8939	32.9941	35.4023	41.1534	37.5596	35.5602	39.0219	33.3103	37.4352	43.9234	38.2406	38.4812	41.8561	48.3026	43.9407	43.0672
Psma7	28.6586	31.482	30.1109	30.3805	28.1935	29.8604	28.4768	27.1386	33.1214	32.991	29.6683	29.5246	29.7323	27.3872	29.537	28.3876
Gid8	13.2377	15.2464	14.6474	14.8747	13.8952	16.4316	14.09	14.4234	14.4612	14.3396	14.9992	14.4496	16.7409	16.5488	16.6206	15.841
Raly	24.5107	24.1605	20.5826	22.2064	25.4963	26.6332	23.3625	24.3805	30.1403	28.7163	28.6307	26.9177	23.034	22.7487	23.1596	23.1889
Ahcy	7.2806	8.4211	7.6907	6.7078	6.0954	6.8091	6.6502	6.7329	1.0255	0.50928	0.74049	0.84243	7.4236	7.4407	7.6709	7.0052
Itch	4.9666	5.2146	7.0723	6.7622	4.9126	4.8526	5.166	5.4076	5.0343	5.0845	5.1525	5.6741	7.5451	7.5896	7.4885	7.3581
Armc1	16.2799	14.7165	20.5577	20.7766	16.0428	15.1661	16.0376	16.0866	17.2809	17.8908	17.5329	19.3237	23.2781	22.3567	24.3389	22.1773
Mtfr1	4.0247	4.4261	5.0501	5.474	4.5835	4.5793	4.5916	4.6181	5.144	4.9769	5.2385	4.9117	5.8947	5.484	5.0855	5.6339
Map1lc3a	16.7361	14.7162	11.3768	10.5358	13.7537	12.426	12.6452	13.5916	14.5125	13.2053	14.285	12.4654	12.2688	12.5377	12.6178	11.791
Eif6	23.0113	26.2243	18.8534	19.5251	23.4661	20.9075	19.7993	21.0643	23.481	21.7487	22.6795	21.5088	20.1754	21.4999	21.574	21.5677
Nfs1	5.0103	5.9746	5.5451	5.3864	4.2379	4.1242	5.0731	4.4528	4.9117	3.9539	4.9681	3.5359	4.9357	4.8018	4.7973	4.8704
Rbm39	11.2754	9.357	13.0287	12.92	12.1872	12.617	14.6392	12.9328	14.9154	15.4017	14.2047	15.4036	12.036	11.547	12.1566	11.3632
Aar2	5.6065	5.7034	4.6494	4.229	5.8935	4.7287	5.3256	4.7517	5.8292	5.6498	6.4515	4.9473	4.9876	4.7885	5.4585	5.0347
Dsn1	3.4248	4.0713	4.5601	4.7468	4.1038	4.3522	4.8327	4.3529	4.5349	4.4999	4.3524	5.0918	4.6939	4.8022	4.6558	4.4442
Rpn2	27.7945	30.2004	28.4258	28.9813	28.7687	26.6877	26.9724	28.3955	30.0603	29.5257	28.6387	28.4614	26.2032	26.8356	27.6453	27.4965
Src	7.3935	7.4556	6.1911	5.9659	6.4083	5.8727	5.7578	5.8171	8.0235	7.8663	7.6638	6.9316	6.8886	7.3195	7.5298	7.38
Ctnnbl1	18.6706	18.3132	16.0785	17.0742	16.1128	16.7972	17.4092	16.1166	17.2473	18.757	16.556	15.6284	14.8352	13.5907	14.5312	14.6852
Tti1	4.3205	5.2125	4.8798	5.0105	4.0052	3.5506	3.2883	3.7344	3.0301	2.6897	2.8157	2.7567	4.2495	3.9261	3.6788	3.8302
Fam83d	12.9432	14.0909	12.4537	12.183	12.6886	12.698	12.7439	12.4543	12.332	15.2532	13.2391	11.3279	8.649	9.6928	9.7214	10.0586
Skil	9.1505	9.0697	11.5272	11.3923	10.7174	11.448	11.6707	11.2508	11.6296	11.2308	12.1522	12.7611	9.1275	9.3363	9.5491	9.5161
Zmat3	15.3741	15.9829	16.6911	15.1613	14.9605	14.5689	14.479	14.3251	13.9944	11.4951	13.4371	13.7867	18.3172	18.7457	17.8452	17.9551
Mfn1	6.4081	5.9586	6.8303	6.7353	6.6531	6.3806	6.7813	6.3656	5.8014	6.2537	6.3111	6.5038	7.0814	7.1115	6.9962	6.5852
Actl6a	9.1613	10.2592	9.0402	9.7506	10.9997	10.5312	10.5346	11.2828	11.4615	12.1817	11.6713	10.8467	11.0292	10.4226	11.3564	9.996
Ndufb5	4.3569	4.9404	5.4967	5.3646	4.603	4.9529	5.3775	5.74	6.1981	5.4829	5.3496	5.4496	5.689	4.7999	5.1274	5.316
Ncoa3	15.2186	15.8328	14.1559	15.2772	13.6206	13.9125	13.1644	12.8155	13.2825	14.8983	14.1241	12.9979	14.4567	15.1668	15.356	15.1415
Fxr1	12.9521	11.9477	15.6501	16.4258	13.8871	14.995	16.2191	14.9915	13.3981	12.4277	13.4338	14.6064	15.9618	14.7034	16.4234	15.2151
Sec62	35.1523	30.8789	40.0942	41.6779	40.4549	43.3133	46.6328	40.2071	49.2458	51.7733	48.3229	54.6814	46.2702	44.0526	46.8717	44.7941
Anxa5	50.56	44.7175	51.9087	48.9108	47.1104	51.0203	51.4094	48.5451	58.667	61.7888	55.4788	64.8397	61.2788	59.2636	61.8366	63.3223
Ccna2	22.3463	20.4086	25.4545	26.7447	23.3298	24.5086	25.9064	23.8059	22.5588	23.3467	22.8091	24.1399	23.7676	23.4919	25.53	23.0454
Rab33b	2.3105	3.1258	3.7887	4.0938	4.4013	4.9899	4.6351	4.8169	5.6108	6.0594	5.4432	6.7262	4.5016	4.9086	5.0949	4.4798
Ufm1	4.5788	4.9353	7.0679	6.4896	7.7221	7.9486	9.4426	7.3298	8.7134	8.3038	9.2364	9.8135	9.5444	8.3805	9.2769	8.5665
Dhx36	11.2891	8.6684	14.643	13.7663	11.8654	12.6579	13.0367	13.5495	12.0563	11.853	12.5642	14.7014	14.8746	13.5446	15.0721	13.6441
Gfm1	8.5342	8.8141	9.7692	10.5228	10.3763	8.7361	10.4515	9.4925	10.4416	11.584	11.6689	11.2733	11.5504	11.4079	11.5244	10.6116
Mfsd1	25.1251	28.9728	38.6351	37.7375	31.9177	34.5895	35.1414	35.9934	38.9543	36.1945	36.3734	41.2044	50.2913	52.0395	52.1815	52.9432
Kpna4	14.0852	10.5768	17.5673	18.1926	16.6165	18.3519	19.4275	17.8633	20.1768	19.9932	21.36	24.2108	23.8294	24.3585	24.3542	23.8085
Nmd3	5.2774	4.4313	6.3637	6.3212	8.5336	8.9964	8.8946	9.6321	11.6188	10.1484	10.6778	12.2293	7.9144	7.5018	7.5013	7.5845
Sohlh2	10.855	10.2096	10.9573	11.9239	10.404	10.5152	9.6874	9.3245	8.6815	10.3146	7.3915	6.906	7.453	7.2314	7.1937	6.8043
Wwtr1	15.5587	12.828	15.1835	15.8984	15.6787	18.0369	18.2004	17.514	20.0611	20.3469	21.2923	21.8616	16.4068	16.2079	16.5301	16.1036
Ppid	12.5511	10.6671	15.1369	16.9801	12.7965	13.4731	15.2388	11.98	11.2072	11.6537	11.8208	11.9655	14.7262	14.2781	13.5629	14.3296
Tsc22d2	4.882	3.9043	4.2202	4.1243	7.2329	7.6174	6.9687	7.663	7.253	8.1998	7.6802	8.1721	4.5188	4.7863	4.6404	5.0149
Serp1	29.9648	24.1105	41.4426	41.0306	35.8926	38.666	43.9403	37.7574	40.4028	41.8851	38.8377	47.849	48.5461	50.1739	47.3548	47.5345
Etfdh	4.7809	5.4959	5.9331	6.159	5.4441	5.3317	5.82	5.5811	5.4689	5.9175	5.4701	5.5551	5.7867	5.6682	5.9122	5.6708
Eif2a	6.9748	6.5894	8.8383	9.3645	7.7208	8.1413	9.3647	7.6146	8.7552	8.2496	8.9679	9.7087	8.8039	8.1745	8.7581	8.2326
4930579G24Rik	7.0676	6.6416	8.3308	8.9907	6.1438	5.5636	8.2276	6.675	6.044	7.3408	6.2119	6.638	10.5951	9.306	9.3344	10.2126
Mme	6.3045	5.39	8.3437	8.8796	8.6457	8.6091	9.3924	8.8669	8.7061	8.8006	9.8155	10.7701	10.2497	9.9151	10.1824	10.9666
Slc33a1	2.8715	2.6412	4.4004	4.0907	3.6237	2.9508	3.7957	3.6478	3.1217	3.1676	3.0595	3.0218	5.4427	4.7975	4.3499	4.935
Gmps	18.8519	16.2868	25.6461	24.1652	22.8087	23.1516	24.0983	25.7071	24.0869	22.7531	24.8821	28.5576	30.3863	28.4056	29.1662	28.4964
Ssr3	86.6982	74.6999	130.6299	131.2163	100.5848	109.3208	121.1618	111.7442	116.5356	113.2771	113.1103	139.8202	136.0261	129.4605	135.4874	134.1039
Ccnl1	2.3058	2.011	2.6883	2.8168	3.1946	4.0876	4.6119	4.265	6.0251	6.0006	5.8307	6.0165	2.454	2.2315	2.3319	2.55
Pdcd10	3.8824	3.0705	6.3517	6.2411	5.4426	6.4672	6.3653	6.4899	4.4659	4.713	4.4743	5.0546	7.4197	7.8766	6.7484	7.8664
Nras	12.8281	12.4686	15.5295	15.0803	14.085	15.3996	15.4039	15.3303	17.6381	16.6343	17.994	17.8795	18.975	17.7627	18.929	18.4974
Vangl1	5.8099	5.714	5.3837	5.6654	5.2904	4.8106	5.5495	4.992	5.5965	6.3546	5.8085	5.1107	5.0584	4.9401	5.2846	5.7742
Ptgfrn	19.7895	19.3567	17.0965	18.6276	16.7774	17.0109	15.325	17.8399	18.056	17.6647	17.7789	16.7815	16.0807	15.1603	15.7551	15.848
Notch2	15.537	16.6182	13.0499	12.1057	15.1519	14.9633	12.114	15.5766	17.362	19.0844	19.9238	18.5525	13.2565	15.1505	15.4327	14.8992
Sec22b	9.3944	11.2274	11.3351	12.3682	10.5089	11.8426	12.5037	11.1991	12.2976	13.1569	11.7989	12.3135	11.8933	12.1211	11.105	12.0082
Prpf38b	8.8564	7.1071	7.3042	7.843	7.2862	7.1473	7.8444	6.4578	9.4857	9.2099	8.9723	9.2377	6.8822	6.2929	6.1429	6.4148
Gpsm2	6.9732	7.2243	7.956	8.591	5.8631	7.2495	7.6715	6.5702	5.745	6.2475	6.0253	5.52	7.8891	8.0391	8.4596	6.4423
Ampd2	6.0654	5.8475	5.2407	5.0136	4.4488	4.0149	4.1601	4.0164	4.056	3.9327	3.8709	3.5039	4.1853	4.2917	4.3688	4.5103
Ahcyl1	11.389	10.9354	13.8658	13.4749	11.5924	11.7691	13.4458	12.6863	11.8286	10.7171	11.2981	11.7884	12.9175	12.8507	13.5775	12.7805
Ddx20	7.9053	7.3405	9.4924	9.3237	9.729	9.2012	10.1231	10.7465	12.5086	12.4189	12.6464	12.8154	9.518	8.689	10.1929	9.3353
S100a11	74.6723	86.0618	79.0362	77.4552	119.5937	114.2054	107.9995	93.8072	127.762	126.8344	114.6187	94.082	100.3032	90.0014	95.0536	99.0213
Npr1	14.1376	13.6101	11.5942	10.5951	9.5519	9.3569	10.4977	9.8971	10.8867	10.1507	10.7705	9.4615	6.8533	7.4786	6.8233	7.3294
Slc27a3	9.1529	9.822	8.1709	7.3785	7.0083	6.6942	5.3515	6.3667	6.201	7.1301	5.6779	5.1612	4.9978	5.9997	6.1772	5.8773
Ints3	11.3158	11.5776	9.5601	9.9579	7.6963	7.6271	8.2141	8.1251	7.084	7.7071	7.6841	6.4694	7.5182	7.7018	7.932	7.7951
Jtb	8.0822	6.058	7.8852	6.7445	7.2674	6.1585	5.7754	7.8055	7.1441	5.6095	7.1523	6.8839	7.9602	9.117	8.9358	7.8007
Tpm3	20.3502	21.1543	18.7561	19.6846	22.0881	22.4896	23.6595	20.9706	16.4484	15.5735	15.9143	15.4001	23.971	23.7558	24.3803	24.8838
Pmvk	4.5968	5.2912	4.74	4.9775	3.9193	4.4874	3.9688	3.6339	4.1127	3.866	3.5954	3.3517	4.2183	4.722	4.4721	4.5867
Tmem144	3.65	3.2955	5.1447	5.1716	4.6403	4.443	5.5102	4.2778	5.5981	5.5449	5.1772	5.9632	5.1468	6.0567	6.2642	7.1138
Larp7	14.5867	15.1602	16.081	15.9264	18.5421	19.2299	20.0027	18.4459	20.5008	21.7838	20.0931	19.3648	19.0917	17.8179	18.3117	18.0297
Hadh	29.0442	29.9906	29.4776	29.5785	28.3209	25.9499	27.75	26.1095	28.6685	29.7868	26.4644	24.876	22.1029	21.7303	23.0677	21.9749
Plrg1	9.7207	11.9982	12.1376	11.3162	12.3531	11.8748	12.4644	12.0916	12.8237	13.8499	14.2673	12.2474	12.4266	13.3922	12.1247	11.7761
Snx7	2.559	2.6302	2.9053	3.0212	3.2262	3.5203	3.4749	3.1851	4.598	3.4914	3.9744	4.7266	4.5039	4.2365	4.4086	5.0868
Gar1	7.5194	7.6295	8.7364	8.8343	8.215	10.0139	8.9385	8.3834	10.2514	8.7418	9.0726	10.9976	9.9405	9.8924	10.233	9.8327
Aimp1	7.911	8.5426	7.6589	7.4032	8.0344	7.6046	8.0274	7.0879	7.7767	7.1444	6.74	6.4617	7.5118	6.2741	6.5947	6.7778
Papss1	4.5466	5.0134	4.6357	4.6293	4.5773	4.5874	4.9262	4.2266	4.1167	4.0295	5.0823	4.738	3.7587	4.2994	3.7701	3.9208
Efna4	28.2222	30.4056	25.2832	24.9861	17.5944	18.9002	17.0508	19.0127	21.967	22.1001	23.3098	20.9087	22.7692	21.906	25.5849	22.6389
Cks1b	50.8354	54.2923	54.8163	53.0401	50.5169	53.0434	54.6409	56.8949	50.2023	47.4937	55.4793	50.1584	51.5102	59.8875	55.7582	56.284
Gba	9.3423	11.7774	10.3472	11.2965	11.5823	9.857	11.1215	10.3251	11.9681	13.6409	11.4868	11.2253	10.9114	11.8939	10.8925	12.066
Scamp3	6.4812	6.8418	5.0883	5.1907	5.0947	4.8882	5.1135	4.8729	5.464	4.9128	5.7301	4.9859	4.7299	5.4254	5.3999	5.8762
Ash1l	4.1471	4.2139	4.6489	4.3008	4.7889	5.0765	4.9367	5.4791	4.489	5.6205	5.2406	6.0379	5.6534	5.8074	5.5749	5.4579
Lamtor2	13.9445	13.677	11.0221	12.3491	11.9481	11.3312	12.527	10.0921	11.5445	12.7455	10.4914	9.9747	9.923	9.0566	10.4095	10.2603
Lmna	9.9628	9.0536	7.4976	7.3536	9.8089	8.6797	8.9103	8.5955	11.1532	11.4952	11.8044	10.0552	12.224	12.469	12.2695	13.5882
Pmf1	7.382	8.7445	6.9589	7.0554	7.1522	7.0019	7.0223	5.9542	6.6331	7.9229	7.2649	6.5764	5.4966	5.9171	6.5772	6.0768
Iqgap3	5.7396	5.7547	4.8107	4.8518	4.5224	4.6909	4.4308	4.3593	4.4902	4.6361	4.7297	4.1483	3.3454	3.8529	3.5114	3.7279
Gpatch4	5.0077	5.1381	3.8727	4.6693	4.2491	4.1259	4.4748	3.6321	5.0315	5.1652	5.182	4.6006	5.4308	5.162	5.8462	6.0273
Naxe	37.569	40.6743	35.6687	36.0561	35.0838	33.1057	34.6822	34.3947	38.5574	33.3137	39.961	36.6194	31.8426	29.5201	32.0037	31.5977
Rps3a1	129.4401	158.5162	134.488	141.785	154.4985	144.2472	150.7268	123.9166	1.5978	0.89268	2.0767	0.98442	114.7642	111.8298	125.4045	112.6149
Chd1l	4.3017	5.7605	4.8832	4.9964	5.4509	4.9929	5.1518	4.7324	4.7818	5.5911	5.7823	5.2706	4.7193	4.7026	4.6073	4.2351
Rnf115	9.035	7.3601	10.2747	10.5053	9.6157	10.0836	11.4881	9.7334	11.2446	11.0526	11.7116	13.1658	12.6326	12.1873	12.88	12.232
Polr3c	6.5768	6.8736	6.2789	6.4871	6.1806	6.3094	6.4194	6.3123	7.0197	6.6243	6.8284	6.6267	6.3475	5.8225	6.0467	5.7896
Gclm	5.6265	4.3648	5.3187	5.1802	4.8186	5.2822	5.3556	5.2607	5.8172	6.4571	6.2089	6.4138	6.3091	6.8634	6.7641	7.049
Pip5k1a	6.0675	7.0402	7.2257	7.1279	7.4706	7.8006	7.7103	8.9498	10.768	10.5247	10.5597	10.3189	7.5579	7.2958	7.272	6.9883
Abcd3	6.9197	6.808	8.8912	8.9086	7.4488	7.5456	7.5835	7.3935	7.0345	7.7231	6.6878	8.1976	8.627	8.2278	9.1005	7.8753
F3	16.9072	15.0074	19.114	19.7338	41.0277	38.7414	43.448	46.0127	45.0831	39.77	45.7093	48.9388	17.1967	18.7014	18.1184	21.7574
Snx27	8.0464	9.2894	10.4449	11.0996	8.2306	8.3874	8.6874	8.893	8.1633	8.7452	8.0826	8.3791	10.2518	10.4004	11.0519	10.6346
Adh5	20.9569	25.0659	23.2547	22.8692	21.0123	21.2755	22.2357	21.2898	23.7032	23.7469	24.1217	20.9185	20.4567	20.3186	21.5688	20.1991
Mrpl9	7.9068	8.3302	7.1788	7.6692	6.9254	7.2067	7.8086	7.2587	9.3234	8.2323	8.7071	7.0431	9.1919	8.7116	8.933	8.1026
Eif4e	9.1881	8.7679	12.3735	13.5499	13.125	13.5233	13.9477	13.2745	11.957	11.6165	12.0863	13.5724	15.2713	13.8173	14.9747	14.4589
Mttp	3.7342	4.0783	5.0106	5.4536	4.425	3.6469	5.0091	4.996	4.5072	4.5552	4.5056	4.5044	4.0321	4.2974	4.1811	5.2445
Ppp3ca	6.2382	5.2724	6.4857	6.5389	6.2777	6.7541	7.2223	6.4007	8.1879	7.7808	8.4448	9.226	8.667	8.4554	9.3672	8.1383
Cisd2	3.3872	3.2844	3.767	4.2941	3.4395	3.8576	4.5858	3.807	5.1217	4.6242	5.107	5.437	5.0313	5.1012	4.8703	5.6195
Wls	16.6822	17.0562	22.4114	20.2804	15.4966	18.2595	17.5775	18.9212	20.0907	18.0766	20.57	22.1978	23.1642	22.0758	22.2857	21.5563
Zranb2	5.5563	5.414	7.5204	7.6768	5.6813	5.8958	7.2523	6.0038	5.0475	4.9819	4.9639	5.8613	8.7514	8.2468	8.7774	8.2702
Rpf1	6.808	5.194	7.6184	7.7729	9.0945	9.7156	10.7656	9.8123	10.5638	10.0071	10.4563	11.3532	8.7174	8.2816	9.3371	8.5806
